station_sk,station_key,station_reference,label,river_name,catchment_name,town,status,latitude,longitude,easting,northing,date_opened,station_types,measure_count,attr_hash,valid_from,valid_to,is_current,run_id
-2229161729287698769,2716506526732996518,2228,Sutton Bridge,Kyre Brook,Teme,Tenbury,Active,52.298087,-2.55805,362040,266810,2009-12-14,,1,6d4b314f289d7938c76f4fc813e3ce0f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-5916948313309551558,-1756339323685258412,2230TH,Knighton Main,River Kennet,Vale of White Horse,Whittonditch,Suspended,51.437409,-1.576981,429500,171020,1986-01-01,,2,090f82e9c6c5bbeef0f775113303eed6,2026-09-21T20:01:46.368+00:00,,true,366262550389695
6595752810616387952,-7774320391223356811,2232TH,Knighton Side,River Kennet,Vale of White Horse,Whittonditch,Active,51.436872,-1.577706,429450,170960,1986-01-01,,2,9c4a6256c9a5b1cb90f79ef3eb7a0216,2026-09-21T20:01:46.368+00:00,,true,366262550389695
1953440034905723974,-6180072023180086887,2239TH,Hungerford Dun,River Dun,Vale of White Horse,Hungerford,Active,51.414788,-1.539372,432130,168520,1985-01-01,,1,922957bc16847de58bfe9b0d6ccde401,2026-09-21T20:01:46.368+00:00,,true,366262550389695
777277020466001925,7312337064511574143,2241TH,Hungerford Shalbourne,River Shalbourne,Vale of White Horse,Hungerford,Active,51.412847,-1.526019,433060,168310,1996-01-01,,2,f47f7dc192eee4f695ec84e693ae3a11,2026-09-21T20:01:46.368+00:00,,true,366262550389695
1076083828353595717,-5971533381273552520,2250TH,Newbury,River Kennet,Vale of White Horse,Newbury,Active,51.401605,-1.323874,447130,167170,1988-01-01,,2,103fe35fc14794d93db3cc1d35514ccd,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4017921838590679878,8804914517127440512,2251TH,Lambourn,River Lambourn,Vale of White Horse,Lambourn,Active,51.508084,-1.530219,432700,178900,2000-01-01,,1,6f038c874903a8117ff717ba5fb80cda,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-7091845871281052370,-6357169636551162066,2254TH,Eastbury Flood Control Structure,River Lambourn,Vale of White Horse,Eastbury,Active,51.497183,-1.511619,433999,177696,2016-02-08,,2,6a4a144293f0fa620ca0e22692e17d14,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1145690842720981464,5214890543801651329,2255,Bosbury,River Leadon,Severn Vale,Bosbury,Active,52.08804,-2.446839,369480,243394,2008-10-14,,1,0bf69b61f846324cd3b6a96510fe97a5,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3589684494692313331,760713463095401760,2258,The Causeway,Dimore Brook,Severn Vale,Gloucester,Active,51.824551,-2.297854,379568,214035,2010-07-30,,1,7d5d028478667e4a291a80d3d014cb48,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8504895405341326039,5311836879340231256,2261,Zoons Court,Horsbere Brook,Severn Vale,Gloucester,Active,51.868901,-2.196147,386591,218944,2012-03-02,,1,19dccf702b86673dbaff9f7caaf8b479,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4510710358102790262,8002182332875676424,2262,Zoons Court Flood Storage,Horsbere Brook,Severn Vale,Gloucester,Active,51.868695,-2.195623,386627,218921,2012-03-02,,1,4f2231b83d7db460b116fac2bf0699f3,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8426873782712034810,1919767759179962890,2264TH,Bagnor,Winterbourne Stream,Vale of White Horse,Bagnor,Active,51.422436,-1.350461,445260,169470,1986-01-01,,1,7105e10a7eae19bace2a11c18f136b44,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4201786534489289618,6305845144379421313,2265,Farley Bridge,Rea Brook,Severn Uplands,,Active,52.664312,-2.90597,338825,307786,2022-01-03,,1,cc5062e885a69efdbf5ef40231fc74bc,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4043478976728640763,824697155725405217,2267,Puxton,River Stour,Stour,Kidderminster,Active,52.394519,-2.253581,382841,277420,2004-10-22,,1,4b78f9593128397be0315a93e4ebaa3a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-9126179903420103787,8083123816831916110,2268,Kingscroft Road,Wotton Brook,Severn Vale,Gloucester,Active,51.85196,-2.18652,387249,217058,2013-09-19,,1,641fc809e5d3913d8d669f45fcb23b79,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4138723034016564038,-8680318851296349560,2269,Shepherd Road,Whaddon Brook,Severn Vale,Gloucester,Active,51.835524,-2.26623,381752,215247,2013-09-19,,1,5cd0582074c4d9cbd8086e8613a859ca,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7044348700517070110,-8588241592790522883,2270,Field Court Drive,Dimore Brook,Severn Vale,Quedgeley,Active,51.819013,-2.28698,380315,213416,2013-10-03,,1,50621f0b60b4c0348601f46902d2e3a5,2026-09-21T20:01:46.368+00:00,,true,366262550389695
1424420126640317248,9039628367731609156,2270_w1TH,Shaw,River Lambourn,Vale of White Horse,Shaw,Active,51.411884,-1.321048,447316,168315,2013-10-23,,4,d2b513bd363005030eb0e9397a938349,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-9049914796523422047,-46702083923847801,2272,Armscroft Place,Wotton Brook,Severn Vale,Gloucester,Active,51.863183,-2.221361,384853,218313,2013-09-19,,1,fe84c7034829d85748a6783b3e2c45aa,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2814238668269635710,-186621664686693547,2273,India Road,River Twyver,Severn Vale,Gloucester,Active,51.856617,-2.227456,384431,217584,2014-03-04,,1,45ecf2f5e069763c0a6a4a3a82f6c7c9,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5056888328318735308,6168869714257286860,2275,Egypt Mill,Nailsworth Stream,Severn Vale,Nailsworth,Active,51.697286,-2.218553,384991,199861,2014-05-26,,1,f753cc5923b2258070cec62e61abad88,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6934045460535321554,3207605845638043814,2275TH,Kingsclere,Kingsclere Brook,Vale of White Horse,Kingsclere,Active,51.325621,-1.249358,452400,158770,1996-01-01,,2,f6123fc8fc12f702d843a3850d18d3fd,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-2567872578242477494,-7122739958391837892,2277,Cheyney Close,Sud Brook,Severn Vale,Gloucester,Active,51.848593,-2.220433,384912,216690,2015-11-16,,1,0db4a1af382626204d5da264ce7af4ea,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-967224338706920939,-6285012628300577558,2279TH,Brimpton,River Enborne,Vale of White Horse,Wasing,Active,51.379146,-1.185549,456780,164770,1967-01-01,,3,cc4712eb5614c914d31df317bafb2b0b,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-7227881696582968453,6910106903030054823,2292BTH,Reading Calcot Bridge,River Kennet,Vale of White Horse,Calcot,Active,51.434117,-1.048842,466215,170998,2019-02-14,,5,84e5feb603e3b2727968fbdb3173d3bf,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8033540692833653211,3919352648985548983,2293TH,Beech Hill,Foudry Brook,Vale of White Horse,Grazeley,Active,51.385195,-1.002649,469500,165600,2001-01-01,,2,e0ed2dc66e7af037b726dde547fbaf5f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4898309390265192310,-2824172761812912883,2298TH,Blakes Lock,River Kennet,Vale of White Horse,Reading,Active,51.456172,-0.954614,472730,173540,1990-01-01,,2,133c4d95b2c9ec816f434cdb49a17cb6,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2945458783843334754,534214998176648632,2301TH,Sonning Lock,River Thames,Vale of White Horse,Sonning,Active,51.473138,-0.917727,475265,175464,1995-01-01,,2,06979169929531f679b6b5f2e88531ef,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4483862725513771712,8718602290083725917,2302TH,Shiplake Lock,River Thames,Cherwell Thame and Wye,Lower Shiplake,Active,51.501042,-0.886307,477400,178600,2000-01-01,,4,29666e06d83ad9c59dbd1de11129dedd,2026-09-21T20:01:46.368+00:00,,true,366262550389695
1184200936649074039,1936283741167223859,2320,Lydbrook,River Wye,Wye,Lydbrook,Active,51.85366,-2.578653,360241,217389,2011-08-31,,1,14d51f525ded1cda4db99830d8ae0d84,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3692738525034130470,-6153778739914129609,2401TH,Pyotts Bridge,River Loddon,Loddon,Old Basing,Active,51.278294,-1.045224,466692,153672,2006-11-01,,1,dfc3d95df07360c8ddcd58cfbfd4d839,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3785780242643537673,-4050894465593007808,2406TH,Chineham,Petty's Brook,Loddon,Chineham,Active,51.296962,-1.056426,465884,155738,2006-01-01,,1,f3d44446a7d1e90b51db262be1a6e0b7,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5680935043404587456,-7793746926956741714,2409TH,Longbridge Mill,River Loddon,Loddon,Sherfield On Loddon,Active,51.3188,-1.019874,468400,158200,2002-01-01,,1,6c862fbd067ea81379d95d3b97c6e04f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8869379673621397313,-1777107368488263991,2416TH,Kings Road Bridge,Fleet Brook,Loddon,Fleet,Active,51.282041,-0.831662,481581,154304,2021-11-25,,2,56749f4f042cdf5941a27f646f167c8d,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-7990176009754270983,1725590420934869889,2419TH,Tongham,River Blackwater,Loddon,Ash,Active,51.237339,-0.736289,488318,149443,2006-01-01,,2,4123e5e286714ce60603faa1f0fcd0e7,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4837361027742890459,7187459991649472060,2420_w1TH,Sheepbridge Weir Mill Stream,River Loddon,Loddon,Swallowfield,Active,51.381826,-0.966655,472010,165260,1986-01-01,,3,1b9a528b169e84853a1d8bbff278e92a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7834248717128759725,5591442685458512077,2420_w2TH,Sheepbridge,River Loddon,Loddon,Swallowfield,Active,51.381826,-0.966655,472010,165260,1986-01-01,,2,5388e394c278aab357d679c8d40d31ed,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-2719361270138814976,4498688217486339837,2423TH,Cove Hazel Avenue,Cove Brook,Loddon,,Active,51.291321,-0.774462,485553,155401,2007-11-21,,2,83b9743e02992634c64c659fae12234c,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5786962661742345958,-6492233986700535008,2425,Bodiam Avenue Relief Channel,Daniels Brook,Severn Vale,Gloucester,Active,51.832287,-2.270144,381481,214888,2010-02-01,,1,bbe00a369b056ba06ca19a62aa7bbfd5,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8543037220529663669,-8166595131004839795,2427TH,Farnborough,River Blackwater,Loddon,Mytchett,Active,51.29741,-0.739058,488010,156120,1993-01-01,,2,1dfa626abdfbb7a51a959cfafb75a5ba,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8620291635825292343,8784750217165211334,2431TH,Blackwater Bridge,River Blackwater,Loddon,Blackwater,Active,51.330889,-0.775604,485400,159800,1997-01-01,,2,9ba5c6d9117b4753b200d00e3c756a5c,2026-09-21T20:01:46.368+00:00,,true,366262550389695
1926098750971899527,-4246787546569838717,2432TH,Mayfield Road,Cove Brook,Loddon,Cove,Active,51.306404,-0.772253,485679,157081,2009-06-13,,2,e9454f13a09df05f95cdab2a95a7bf44,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5636289012286112520,-8689085040302189332,2435TH,Eversley,River Blackwater,Loddon,Eversley,Active,51.356292,-0.888384,477500,162500,1985-01-01,,1,2ae6e0b450532fa995b55ecaddc3e003,2026-09-21T20:01:46.368+00:00,,true,366262550389695
3764271083757347205,271773251535945174,2438SO,Borough Grove,Petersfield Stream,East Hampshire,Petersfield,Active,51.000834,-0.944385,474168,122913,2017-07-18,,1,a6561eb28475d43d004e480f2d85f276,2026-09-21T20:01:46.368+00:00,,true,366262550389695
6799484820743615042,3717644499577118478,2440SO,Winchester Road,Petersfield Stream,East Hampshire,Petersfield,Active,51.008633,-0.945733,474061,123779,2017-07-18,,1,b14fb03d6e8f7410c4a386e467971d73,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4491475892293950367,-6845335057817710023,2442TH,Lodge Farm,River Whitewater,Loddon,North Warnborough,Active,51.263973,-0.950093,473350,152170,1986-01-01,,3,ca3f2cd685761312cdf3cd3630276a59,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5248570095867066201,-8248571506026304975,2450TH,Crondall Bridge,River Hart,Loddon,Crondall,Active,51.237527,-0.858803,479765,149324,2021-10-20,,1,002c56b8cf0adda44ce242a9ac1b30b4,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8935426678594768509,5575122076357380404,2451TH,Crondall Pond,River Hart,Loddon,Crondall,Active,51.232867,-0.864146,479400,148800,2005-01-01,,1,6dbf6e074f490de27a65769b91cccfdd,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2203295991136149083,3584466656284753056,2453TH,Redlands Lane,River Hart,Loddon,Crondall,Closed,51.237321,-0.859739,479700,149300,2004-01-01,,1,7a1103bcfb9836e5c5d6a292267607af,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2738521134498312549,-1377284286956806334,2455TH,Crookham Village,River Hart,Loddon,Crookham Village,Active,51.262934,-0.867562,479110,152140,2004-01-01,,1,621764a9c204a4013e78016c3024b886,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-330414793107535721,-4633662575754817154,2458TH,Bramshill,River Hart,Loddon,Hazeley,Active,51.32671,-0.917374,475530,159180,1986-01-01,,2,422aca587c17b2f127eea048a3be3e9c,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2648108081203609877,7111270262146222043,2469_w1TH,Swallowfield,River Blackwater,Loddon,Swallowfield,Active,51.377564,-0.952526,473000,164800,1986-01-01,,1,dd79c03418e8ebeaf30bfb781fbeeea2,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4897702165228308191,2675027924167540430,2469_w2TH,Swallowfield Side Channel,River Blackwater,Loddon,Swallowfield,Active,51.377564,-0.952526,473000,164800,1986-01-01,,6,40582e1a6509097a26d53fa9a1d9a11b,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2284795577126031372,-8194536524186366008,2473TH,Arborfield Bridge,River Loddon,Loddon,Shinfield,Active,51.403467,-0.933245,474300,167700,1997-01-01,,1,0d5f9b8fe402945473a8baa332d03da5,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5327577904381633469,-4414773196085848321,2481TH,Sindlesham Mill,River Loddon,Loddon,Sindlesham,Active,51.426522,-0.898188,476700,170300,1997-01-01,,2,0497ddc99784024278b01454b58ffa7a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6994882665758002449,1044597830863995834,2486TH,Wokingham,Emm Brook,Loddon,Wokingham,Active,51.40345,-0.836924,481000,167800,2002-01-01,,2,a03eb6610613c8133cf1dd5a57c6b3ac,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-5979500508940443650,-4626181155368519584,2490TH,Twyford,River Loddon,Loddon,Charvil,Active,51.484806,-0.880942,477800,176800,1994-01-01,,3,7e4ef88727099eebc4a322db8a55bd3e,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3797724195691149178,8402462632166053392,2495TH,Marsh Lock,River Thames,Cherwell Thame and Wye,Harpsden,Active,51.528776,-0.885703,477395,181685,1995-01-01,,4,21b2e4e550ab889078bb32418256e3ef,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-7952868522276676425,-6952544108501704668,2496TH,Hambleden Lock,River Thames,Thames from Hurley to Teddington,Henley-On-Thames,Active,51.559931,-0.873315,478201,185163,2025-06-13,,1,bcaa76735e0a96c599c224215b729a98,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4529313385024674999,356290828151418806,2497TH,Hurley Lock,River Thames,Thames from Hurley to Teddington,Hurley,Active,51.55135,-0.808421,482715,184280,2006-01-01,,4,ab02603f36267cdd74c3af74641fc628,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8125406788500897931,8708210984473927716,2498TH,Temple Lock,River Thames,Thames from Hurley to Teddington,Marlow,Active,51.552057,-0.793965,483716,184375,2025-06-13,,1,06c88ce317cb5ccd07b048eb24e4a151,2026-09-21T20:01:46.368+00:00,,true,366262550389695
746069440262490031,-8794326945890601318,2499TH,Marlow Lock,River Thames,Thames from Hurley to Teddington,Marlow,Active,51.567382,-0.769176,485406,186108,2002-02-12,,4,76e013cbc8420f8f41058273308b01c4,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7422370374747259095,8152730829678038477,2511,Windyridge Road,Wymans Brook,Warwickshire Avon,Cheltenham,Active,51.91699,-2.086745,394130,224278,2007-10-17,,1,11e0825717913d3c4dc0139cc157281f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
1633389602343744773,-2324921005644425432,2512,Hucclecote,Horsbere Brook,Severn Vale,Gloucester,Active,51.857643,-2.180344,387676,217689,2014-07-16,,1,6b0279669a3172eb588df27ea7625bb6,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6719424370822899737,2900638462326786365,2512SO,Brownwich Pond,Brownwich Stream,East Hampshire,Tichfiled,Active,50.830654,-1.263797,451944,103716,2006-02-28,,2,e6319d32c8ce9f4d0d761cef48b1d6e1,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-7353421629048647360,-8839588796706815470,2513,Eastington,River Frome (Severn),Severn Vale,Stroud,Active,51.753386,-2.322244,377852,206127,2007-04-16,,1,3da1441849da11891f4a796be1bc641c,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2044886518167101708,5041717215287568266,2514,Cam,River Cam,Severn Vale,Cam,Active,51.699985,-2.360238,375200,200200,2007-04-09,,1,7d822d9baece98d942f25f0923f1ceb7,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6342711685588196597,653796501510634593,2515,Stoke Prior,River Salwarpe,Worcestershire Middle Severn,Stoke Prior,Active,52.306762,-2.076947,394850,267631,2007-04-30,,1,8c829edfdd6dc579f2bc233a464843f1,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1461707687744904118,2992242143843773180,2516,Halesowen,River Stour,Worcestershire Middle Severn,Halesowen,Active,52.462884,-2.061427,395923,284996,2007-10-26,,2,28c7dec7d92b2da818c506f319695cc4,2026-09-21T20:01:46.368+00:00,,true,366262550389695
681496354771540173,-423044054433811725,2528,Childswickham,Badsey Brook,Warwickshire Avon,,Active,52.044806,-1.886436,407885,238497,2018-10-16,,1,c81683ef54f0ce7a543db2cf57c41038,2026-09-21T20:01:46.368+00:00,,true,366262550389695
526396664826523915,7589338167334655724,2529,Broadway Flood Storage Area,Badsey Brook,Warwickshire Avon,,Active,52.034502,-1.868386,409125,237353,2018-10-10,,1,a3c4abd8c12582d76d26a3c61a2f5c18,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1808342185848879661,2185088353710722279,2531,Leominster Osbourne Place,Kenwater,Wye,,Active,52.231172,-2.743689,349304,259481,2022-01-03,,1,2e77eeb707ebd2fdb9000e0ca5c60390,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-436052591477577949,3296524898531321562,2532,Leominster Upper Marsh,River Lugg,Wye,,Active,52.233327,-2.73412,349960,259714,2022-01-03,,1,7ddc24d3245002c0fe2849b47998a13d,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1745762631416266923,8545595997734164565,2534,Deerhurst Flood Plain Level,River Severn,Severn Vale,Flood plain,Active,51.96853,-2.189668,387066,230024,1998-10-16,,1,d1c76bae14f675b1c479ffa7039718d3,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6021616452105357281,1586746253237908965,2537,Criftin Ford bridge,River Teme,Teme,,Active,52.343165,-2.852812,341998,272020,2022-01-03,,1,4d6d376224ee9ff681d372c04ff155c8,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1332904057099283702,-6146686277793848125,2538,Halesowen Manor Way,Illey Brook,Stour,Halesowen Manor Way,Active,52.4452,-2.041438,397280,283028,2021-08-09,,1,40f4f63609dc9b64fc7044969421ff75,2026-09-21T20:01:46.368+00:00,,true,366262550389695
9009259046527468433,1551888551577502909,2539,Halesowen Dogkennel Lane,River Stour,Stour,Halesowen Dogkennel Lane,Active,52.44527,-2.047146,396892,283036,2021-04-14,,1,a1b01a62ce05202cb07f79e0c0ef1350,2026-09-21T20:01:46.368+00:00,,true,366262550389695
1407630115797393836,3300807182959155784,2544,Bromsgrove Burcot Avenue,Spadesbourne Brook,Worcestershire Middle Severn,,Active,52.342826,-2.051161,396611,271641,2021-05-06,,1,3c01f0daac82c8ae83a446bc622dea70,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4379235471819748320,-7305612560795413546,2545,Bromsgrove Factory Lane,Spadesbourne Brook,Worcestershire Middle Severn,,Active,52.331364,-2.068303,395442,270367,2021-05-06,,1,16b6c04cd961a35a437561a025e57d66,2026-09-21T20:01:46.368+00:00,,true,366262550389695
3428171082624735927,-7259632266804808549,2547,Craven Arms,Field Drain,Teme,,Active,52.439087,-2.837158,343188,282677,2022-01-03,,1,bd6d50192ebce875f04bae73df836339,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4498335504150607946,2338739707471841258,2548,Orleton Millbrook Way,Mill Brook,Teme,,Active,52.300223,-2.751592,348844,267167,2021-07-13,,1,fc8ba87c17c2673aec6b40cd7b1c95e3,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6903394924767253548,8053497061750701948,2549,Slad Steanbridge Lane,Slad Brook,Severn Vale,,Active,51.767788,-2.179956,387678,207695,2021-06-10,,1,5e4927d178c14a1864b380006901b9a6,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7014964953243411825,-4073245693985525790,2550TH,Wycombe Wye,River Wye,Cherwell Thame and Wye,High Wycombe,Suspended,51.635466,-0.76901,485290,193680,1996-01-01,,2,c3e479aff097a04d9f358093d1c50c10,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1141397557725386477,-7196690016319158320,2552,Cleobury Mortimer,Pudding Brook,Teme,,Active,52.377781,-2.481344,367330,275637,2022-01-03,,1,ee3242a368bcf4c8ebf1ec7e34ea5dee,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1297077652482543314,4358159960648134341,2553,Ewyas Harold,Dulas Brook,Wye,Dulas Brook,Active,51.958229,-2.898779,338336,229243,2021-10-11,,1,48d1a35f12f9fbb447e42126011e619d,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-197990770011581003,-4518485287170586103,2556,Tewkesbury Teddington,Carrant Brook,Warwickshire Avon,,Active,52.014485,-2.057749,396133,235120,2023-09-27,,1,f1f328c5b5c4199b7abbcf7c30ec7452,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8567445260359475021,-325181943250767928,2569TH,Wycombe Hugh,Hughenden Stream,Cherwell Thame and Wye,High Wycombe,Active,51.635574,-0.753691,486350,193710,1996-01-01,,2,be566ec42010a700321f9a2e3e87204a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6129086826641548049,-6449452696801347156,2590TH,Bourne End,River Wye,Cherwell Thame and Wye,Bourne End,Active,51.571155,-0.708557,489600,186600,1984-01-01,,1,6f9e71095ec87b9248520e311510a858,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3126231739826197591,8890099927660811048,2598SO,Kings Somborne,Somborne Stream,Test and Itchen,Kings Somborne,Active,51.078486,-1.480122,436515,131147,2017-07-13,,1,b1f09315d84869d17b7c8e20e1048581,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8663601559146201871,7704643667969087913,2601TH,Cookham Lock,River Thames,Thames from Hurley to Teddington,Cookham,Active,51.560993,-0.694635,490585,185487,1997-01-01,,4,7b06bf91757e1d2f037391b645e7f511,2026-09-21T20:01:46.368+00:00,,true,366262550389695
1514945868722272010,1758244627104894151,2602,Whitleyford Bridge,Lonco Brook,Shropshire Middle Severn,,Active,52.811691,-2.37757,374647,323862,2020-11-01,,1,2c78d928b78b13889d60c9fdadfd005e,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-5689249094561493671,5429059831319006251,2602TH,Boulters Lock,River Thames,Thames from Hurley to Teddington,Taplow,Active,51.532713,-0.699466,490306,182336,1994-01-01,,4,ce769e4ca58864b0b7c38063f355b211,2026-09-21T20:01:46.368+00:00,,true,366262550389695
276739349609978516,-1100153479290747105,2603,Cambridge,River Cam,Severn Vale,Cambridge,Active,51.730432,-2.362218,375080,203587,1992-09-10,,2,9758e744d1db8858423ca25a5f22a58b,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3030531034144005873,-853989835811660928,2603TH,Taplow,Jubilee River,Thames from Hurley to Teddington,Taplow,Active,51.529307,-0.697199,490470,181960,2002-01-01,,2,848247888481fb530852cc94bdcb0f67,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4521597159084996281,1300882033735047253,2604TH,Maidenhead,River Thames,Thames from Hurley to Teddington,Taplow,Active,51.524146,-0.702103,490140,181380,2002-01-01,,2,eca625580650123a42b887fa384d197b,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8954074305511840637,-2169273160136460819,2606,Deerhurst,River Severn,Severn Vale,Deerhurst,Active,51.969234,-2.193572,386798,230103,1995-12-01,,2,73a923654a1d3b540601dd3628b24179,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3894379001971786853,455191988587350249,2607,Bromsberrow,Glynch Brook,Leadon,Bromsberrow,Active,51.996906,-2.373352,374463,233229,1995-08-03,,1,91e859e924a62846eeca2ad41b80c51a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8633750654273313003,-1331826095202687417,2607TH,Bray Lock,River Thames,Thames from Hurley to Teddington,Bray,Active,51.509305,-0.69032,490987,179744,1997-01-01,,4,3c9b66f5c9bbbd89e5315bdaabcfa9b8,2026-09-21T20:01:46.368+00:00,,true,366262550389695
285655863196945238,2760305613959155065,2608,Boreton Bridge,Cound Brook,Severn Uplands,,Active,52.656574,-2.716652,351620,306781,2022-01-01,,1,fb9f9f2e5f34ad46dba5b152868b9e36,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8095221694866927140,8346515837911159082,2609,Kites Hardwick,River Leam,Warwickshire Avon,Kites Hardwick,Active,52.313513,-1.314911,446800,268600,2000-01-25,,2,7448f666c1821b1d8fc5f279ec9f2e58,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2257985327292574978,-8561272538196959177,2609TH,Boveney Lock,River Thames,Thames from Hurley to Teddington,Windsor,Active,51.490965,-0.640892,494455,177767,2025-06-13,,1,fa92f38af1660219e224fa48a31fab36,2026-09-21T20:01:46.368+00:00,,true,366262550389695
9052141411612444077,466222227382910078,2613,Southam,River Itchen,Warwickshire Avon,Bascote,Active,52.260974,-1.408027,440500,262700,2000-07-28,,2,3f703de3cb220471aba532d7f64fc717,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7563467926804918067,-6344190050412811087,2613TH,Warfield,The Cut,Cut,Warfield,Active,51.436318,-0.747222,487177,171558,2015-09-04,,1,15923966646bd7810910138e41aa53d5,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3077048222665251143,-1108729082512477420,2615,Bidford on Avon,River Avon,Warwickshire Avon,Bidford on Avon,Active,52.164097,-1.857348,409854,251769,2001-04-11,,1,a7e1b49573c0f85a9da3f7a88ec4a3dd,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-5873328405472302552,8193230886025564534,2616,Kempsey Yacht Club,River Severn,Severn Vale,Callow End,Active,52.158602,-2.219449,385084,251171,2002-11-01,,1,729d197a2ddc32e7bb7f4245071de96d,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-5385134946095254659,8498002363114630617,2617,Chalford,River Frome (Severn),Severn Vale,Stroud,Active,51.723887,-2.130978,391049,202805,2001-11-30,,1,a9d87bba4bcf2a9ee4d2e423a8b6f1e9,2026-09-21T20:01:46.368+00:00,,true,366262550389695
